approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.017536039,0.2734375,1017.26,394.27529702999993,0.8956706821918488,324,8400,1.6983693,-0.019058887,2150400,136704.50877857208,45158400,0.07322088
0.01569196,0.23321243,1084.01,492.3303984799999,0.7033295333385468,331,8500,1.7335732,-0.011518421,2176000,138342.8638997078,45696000,0.36777
0.015859243,0.22865514,1192.74,457.58079289999995,0.90491534024477,331,8600,1.7296305,-0.012790594,2201600,139979.87047958374,46233600,0.12629534
0.027553907,0.27594867,1289.04,559.6708761399999,0.9691113419830799,332,8700,1.6170992,-0.021443803,2227200,141704.38368439674,46771200,0.051537074
0.018064916,0.22172618,1352.79,398.96570161999995,0.870253324508667,333,8800,1.5681207,-0.010907819,2252800,143336.4135506153,47308800,0.25759467
0.016208114,0.20596166,1179.6,425.0309619299999,0.9638556726276875,332,8900,1.6263145,-0.012954845,2278400,145136.9160232544,47846400,0.081652775
0.018984249,0.26567152,1295.48,434.6259241699999,0.9653745256364346,292,9000,1.7777361,-0.019776452,2304000,146845.80678749084,48384000,0.048711497
0.01645806,0.29394525,1285.96,514.7304194499999,0.6952192485332489,329,9100,1.7386817,-0.019399667,2329600,148460.81212878227,48921600,0.10764319
0.018100515,0.25455725,1067.49,429.7605847,0.7179767191410065,334,9200,1.7387142,-0.011927575,2355200,150077.73554182053,49459200,0.2314258
0.019534582,0.24539621,1346.98,532.49082384,0.9107580408453941,333,9300,1.7509052,-0.013633277,2380800,151727.17258930206,49996800,0.1298262
0.021284971,0.24562868,1088.38,425.0954979000001,0.9052190855145454,336,9400,1.4486461,-0.017511746,2406400,153381.0034945011,50534400,0.09933128
0.019547712,0.21298364,1025.46,481.0808090199999,0.8708564788103104,328,9500,1.7049111,-0.013141786,2432000,154996.64976334572,51072000,0.20611098
0.017372536,0.28385416,1048.04,510.2906008399999,0.9036640748381615,328,9600,1.4005673,-0.017380401,2457600,156613.7659523487,51609600,0.14305557
0.017527012,0.29492185,1061.8,341.86056554000004,0.9513057842850685,331,9700,1.7809154,-0.02397642,2483200,158230.99219560623,52147200,0.053784296
0.019776858,0.2840867,1063.47,512.3607942299999,0.9719656780362129,330,9800,1.8238748,-0.021504262,2508800,159850.74725294113,52684800,0.021781666
0.015107201,0.23660712,1484.58,325.13564560000003,0.9462221413850784,328,9900,1.7319324,-0.017591158,2534400,161467.91441488266,53222400,0.0745593
0.013048879,0.2602772,988.94,442.4706145399999,0.7911279946565628,333,10000,1.8416167,-0.015602558,2560000,163083.69981741905,53760000,0.19038786
0.016370453,0.26441592,1336.71,437.7359014999999,0.9831586573272943,326,10100,1.8488097,-0.021275884,2585600,164700.4294848442,54297600,0.024847688
0.023358075,0.23204981,1404.6,523.8057603299999,0.8656719028949738,324,10200,1.8087002,-0.01458705,2611200,166345.7578678131,54835200,0.14144187
0.017520491,0.23307294,1167.77,466.1455199199998,0.7266924679279327,323,10300,1.4245565,-0.011213867,2636800,168018.62580943108,55372800,0.3272902
